case_id,dataset_id,dataset_name,source_record_id,source_index,model_id,model_name,input,reference,output,error,context_source,exact_match,edit_similarity,chrf,wer,length_ratio,input_tokens,output_tokens,generation_seconds,tokens_per_second
V11,voiceink-validation,VoiceInk validation sample,1107,1107,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the search index skipped records with emoji in the title reprocessing succeeds after unicode normalization form c is applied period existing records need back filling,The search index skipped records with emoji in the title. Reprocessing succeeds after Unicode Normalization Form C is applied. Existing records need backfilling.,The search index skipped records with emoji in the title. Reprocessing succeeds after Unicode normalization is applied. Existing records need backfilling.,,dataset_system_prompt,False,0.9714285714285714,0.9134653398525647,0.13043478260869565,0.9565217391304348,100,27,0.37622458300029393,71.76564536182609
V12,voiceink-validation,VoiceInk validation sample,1111,1111,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,paragraph break the tablet layout is usable in portrait period in landscape the sticky footer overlaps the final form field by twenty four pixels period rotation does not recalculate it,"The tablet layout is usable in portrait. In landscape, the sticky footer overlaps the final form field by 24 pixels. Rotation does not recalculate it.",The tablet layout is usable in portrait mode in landscape mode. The sticky footer overlaps the final form field by 24 pixels. Rotation does not recalculate it.,,dataset_system_prompt,False,0.9449838187702265,0.8970694299688404,0.24,1.06,105,33,0.44465791699985857,74.21435386252325
V13,voiceink-validation,VoiceInk validation sample,1211,1211,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,can you check whether the variance calculation uses n or n minus one results differ from the published table by point zero three before correcting the published appendix,Can you check whether the variance calculation uses n or n−1? Results differ from the published table by 0.03. Check this before correcting the published appendix.,Can you check whether the variance calculation uses n or n minus one results differ from the published table by 0.3 before correcting the published appendix?,,dataset_system_prompt,False,0.90625,0.8158412881377332,0.3076923076923077,0.9631901840490797,102,30,0.3749451660005434,80.01169963065085
V14,voiceink-validation,VoiceInk validation sample,1257,1257,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,during the quarterly structural survey inspection at pier two found minor scaling above the water line comma no exposed reinforcement and no measurable change since march,"During the quarterly structural survey, inspection at Pier 2 found minor scaling above the waterline, no exposed reinforcement, and no measurable change since March.","During the quarterly structural survey inspection at Pier Two, found minor scaling above the water line, no exposed reinforcement, and no measurable change since March.",,dataset_system_prompt,False,0.978978978978979,0.9227448467995751,0.16666666666666666,1.018181818181818,100,29,0.377550125000198,76.81099297738224
V15,voiceink-validation,VoiceInk validation sample,1368,1368,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,thirty minute discharge test reading colon battery bank voltage was twenty five point six at rest comma then dropped to twenty two point nine under inverter load,"30-minute discharge-test reading: Battery-bank voltage was 25.6 at rest, then dropped to 22.9 under inverter load.","Thirty-minute discharge test reading: Battery bank voltage was 25.6V at rest, then dropped to 22.9V under inverter load.",,dataset_system_prompt,False,0.94017094017094,0.794446151070333,0.4375,1.0526315789473684,103,33,0.47193725000033737,69.92455035065872
V16,voiceink-validation,VoiceInk validation sample,1396,1396,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,dear nina before the accessibility review meeting note that the attached screen reader transcript timestamps correspond to build one eighty four not the latest beta,"Dear Nina,

Before the accessibility-review meeting, note that the attached screen-reader transcript timestamps correspond to Build 184, not the latest beta.","Dear Nina,

Before the accessibility review meeting, note that the attached screen reader transcript timestamps correspond to build 184, not the latest beta.",,dataset_system_prompt,False,0.9808917197452228,0.8934070470681518,0.23809523809523808,1.0,101,31,0.4166983329996583,74.3943460892737
V17,voiceink-validation,VoiceInk validation sample,1605,1605,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,dear garden club saturdays seed swap moves indoors to room four because rain is likely period label packets with variety and harvest year cheers comma monica,"Dear Garden Club,

Saturday’s seed swap moves indoors to Room 4 because rain is likely. Label packets with the variety and harvest year.

Cheers,
Monica","Dear Garden Club,

Saturdays seed swap moves indoors to Room Four because rain is likely.

Please label packets with variety and harvest year.

Cheers,
Monica",,dataset_system_prompt,False,0.9354838709677421,0.8450737303585424,0.20833333333333334,1.0394736842105263,103,35,0.4297811670003284,81.43679315751231
V18,voiceink-validation,VoiceInk validation sample,1616,1616,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,event recap colon one hundred eighty four attendees checked in and seventeen walk ins paid at the door period the west room session filled first but but no one was turned away,"Event recap: 184 attendees checked in, and 17 walk-ins paid at the door. The West Room session filled first, but no one was turned away.","184 attendees checked in, and 17 walk-ins paid at the door. The West Room session filled first, but no one was turned away.",,dataset_system_prompt,False,0.9498069498069498,0.917707652448807,0.08,0.9044117647058824,106,32,0.4363034170000901,73.34345492873688
V19,voiceink-validation,VoiceInk validation sample,1711,1711,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,our pickup window was one to three and and no driver came can you reschedule for tomorrow morning without creating a second charge question mark there are seven boxes,"Our pickup window was 1:00 to 3:00, and no driver came. Can you reschedule for tomorrow morning without creating a second charge? There are 7 boxes.","Our pickup window was one to three, and no driver came. Can you reschedule for tomorrow morning without creating a second charge? There are seven boxes.",,dataset_system_prompt,False,0.9266666666666665,0.8605101330453455,0.11538461538461539,1.027027027027027,104,31,0.37485650000053283,82.69831255415322
V20,voiceink-validation,VoiceInk validation sample,1826,1826,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,lock report colon rear office lever sticks when pulled upward latch works from inside but but key rotation outside stops halfway do not force it,"Lock report: The rear-office lever sticks when pulled upward. The latch works from inside, but key rotation outside stops halfway. Do not force it.","Lock report: rear office lever sticks when pulled upward, latch works from inside but key rotation outside stops halfway, do not force it.",,dataset_system_prompt,False,0.9403508771929825,0.7918257433828799,0.2916666666666667,0.9387755102040817,99,27,0.36263891699945816,74.45422632353699
V21,voiceink-validation,VoiceInk validation sample,57,57,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,please ask the bus station whether the midnight coach has under floor luggage storage and um whether bicycles need a separate reservation question mark for next friday night,Please ask the bus station whether the midnight coach has underfloor luggage storage and whether bicycles need a separate reservation for next Friday night.,"Please ask the bus station whether the midnight coach has under-floor luggage storage, and whether bicycles need a separate reservation for next Friday night.",,dataset_system_prompt,False,0.9936305732484076,0.9463355930659283,0.08333333333333333,1.0128205128205128,102,27,0.3924874579997777,68.79200710667115
V22,voiceink-validation,VoiceInk validation sample,550,550,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,ask operations why the overnight shipment went to phoenix instead of tucson comma include tracking number nine three six zero zero one and request a corrected delivery estimate,"Ask Operations why the overnight shipment went to Phoenix instead of Tucson, include tracking number 936001, and request a corrected delivery estimate.",Ask operations why the overnight shipment went to Phoenix instead of Tucson. Include tracking number 936-0-01 and request a corrected delivery estimate.,,dataset_system_prompt,False,0.9702970297029703,0.8549784239597659,0.18181818181818182,1.0066225165562914,103,32,0.3747356670000954,85.39352620521134
V23,voiceink-validation,VoiceInk validation sample,629,629,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the budget deck accidentally labels fiscal year twenty twenty six as calendar year twenty twenty six period the underlying numbers are fiscal and the footnote uses the same incorrect label,The budget deck accidentally labels fiscal year 2026 as calendar year 2026. The underlying numbers are fiscal-year figures. The footnote uses the same incorrect label.,"The budget deck accidentally labels fiscal year 2026 as calendar year 2026, when the underlying numbers are fiscal. The footnote uses the same incorrect label.",,dataset_system_prompt,False,0.9325153374233127,0.8611390164806313,0.2,0.9520958083832335,104,36,0.4208009159992798,85.55114457037354
V24,voiceink-validation,VoiceInk validation sample,652,652,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the monday notes should say decision deferred pending tax advice comma not decision denied and the follow up owner is casey from treasury before circulating the revised record,"The Monday notes should say, “Decision deferred pending tax advice,” not “Decision denied,” and the follow-up owner is Casey from Treasury. Circulate the revised record afterward.",The Monday notes should say “decision deferred pending tax advice” and the follow-up owner is Casey from Treasury before circulating the revised record.,,dataset_system_prompt,False,0.8459214501510575,0.7068436963919089,0.4230769230769231,0.8491620111731844,103,27,0.45283179099988047,59.62478902018416
V25,voiceink-validation,VoiceInk validation sample,658,658,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the service report lists priority one downtime as forty eight minutes the incident timeline supports only thirty eight because monitoring recovered earlier and customer success disputes the longer figure,The service report lists Priority 1 downtime as 48 minutes. The incident timeline supports only 38 minutes because monitoring recovered earlier. Customer Success disputes the longer figure.,"The service report lists priority one downtime as 48 minutes, but the incident timeline supports only 38 because monitoring recovered earlier and customer success disputes the longer figure.",,dataset_system_prompt,False,0.9182058047493403,0.7835095185951911,0.37037037037037035,1.0052910052910053,103,34,0.45848512500015204,74.1572586460438
V26,voiceink-validation,VoiceInk validation sample,669,669,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the investigation scope covers expense approvals from january through april it does not include vendor selection or contract negotiation unless new evidence expands the review,The investigation scope covers expense approvals from January through April. It does not include vendor selection or contract negotiation. New evidence could expand the review.,The investigation scope covers expense approvals from January through April. It does not include vendor selection or contract negotiation unless new evidence expands the review.,,dataset_system_prompt,False,0.9518413597733713,0.8836023501462565,0.2,1.0056818181818181,100,27,0.4465837499992631,60.45898445710251
V27,voiceink-validation,VoiceInk validation sample,704,704,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,following the latest litigation update the controller approved a two hundred fifty thousand reserve comma subject to receiving counsels final estimate before close by noon tomorrow,"Following the latest litigation update, the Controller approved a $250,000 reserve, subject to receiving counsel’s final estimate before close. Counsel’s estimate is due by noon tomorrow.","The controller approved a $250,000 reserve, subject to receiving counsel final estimate before close by noon tomorrow.",,dataset_system_prompt,False,0.7606557377049179,0.6034328588034076,0.5,0.6310160427807486,102,26,0.43729499999972177,59.45643101342696
V28,voiceink-validation,VoiceInk validation sample,811,811,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,would you send the customer the maintenance window in both eastern and greenwich mean time comma make clear that service may be intermittent before the maintenance notice is translated,"Would you send the customer the maintenance window in both Eastern Time and Greenwich Mean Time, and make clear that service may be intermittent? The maintenance notice will be translated afterward.","Would you send the customer the maintenance window in both Eastern and Greenwich Mean Time, make clear that service may be intermittent before the maintenance notice is translated.",,dataset_system_prompt,False,0.9047619047619048,0.7935074179501254,0.2903225806451613,0.9090909090909091,104,30,0.3906507080000665,76.79494593414353
V29,voiceink-validation,VoiceInk validation sample,813,813,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,who owns the response to the accessibility questionnaire question mark product answered the first section but legal and security sections remain blank before friday afternoons submission deadline,"Who owns the response to the accessibility questionnaire? Product answered the first section, but the Legal and Security sections remain blank. Friday afternoon’s submission deadline is approaching.","Who owns the response to the accessibility questionnaire? The product answered the first section, but legal and security sections remain blank before Friday afternoons submission deadline.",,dataset_system_prompt,False,0.9015544041450777,0.7722395544315697,0.4074074074074074,0.9494949494949495,103,31,0.41313733399965713,75.03558126757368
V30,voiceink-validation,VoiceInk validation sample,817,817,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,please route the exception request to ethics and compliance comma not employee relations and attach the original disclosure from february because the reporting path was incorrect,"Please route the exception request to Ethics and Compliance, not Employee Relations, and attach the original disclosure from February. The reporting path was incorrect.","Please route the exception request to ethics and compliance, and attach the original disclosure from February because the reporting path was incorrect.",,dataset_system_prompt,False,0.877742946708464,0.7555488210815176,0.3333333333333333,0.8988095238095238,101,24,0.4348923329998797,55.18607291705609
V31,voiceink-validation,VoiceInk validation sample,840,840,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,can we use the clients logo in the investor presentation question mark the marketing consent covers our website but does not mention fundraising materials before marketing finalizes the presentation,Can we use the client’s logo in the investor presentation? The marketing consent covers our website but does not mention fundraising materials. Marketing has not finalized the presentation.,"Can we use the clients logo in the investor presentation? The marketing consent covers our website, but does not mention fundraising materials before marketing finalizes the presentation.",,dataset_system_prompt,False,0.9414893617021276,0.8356766595341927,0.25,0.9894179894179894,104,31,0.39585404099943844,78.31169266766176
V32,voiceink-validation,VoiceInk validation sample,856,856,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,could you request wheelchair access for the site tour comma including the production floor and emergency assembly area not only the lobby because the full group will participate,"Could you request wheelchair access for the site tour, including the production floor and emergency-assembly area, not only the lobby? The full group will participate.","Could you request wheelchair access for the site tour, including the production floor and emergency assembly area, not only the lobby because the full group will participate.",,dataset_system_prompt,False,0.9618768328445748,0.9153230702542069,0.2,1.0419161676646707,102,30,0.42455654199966375,70.66196615108043
V33,voiceink-validation,VoiceInk validation sample,902,902,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,for all three finalists this week ask procurement for the evaluation rubric before vendor presentations we should not change weighting after seeing demonstrations before scoring begins,"For all 3 finalists this week, ask Procurement for the evaluation rubric before vendor presentations. We should not change weighting after seeing demonstrations. Finalize the rubric before scoring begins.","For all three finalists this week, ask procurement for the evaluation rubric before vendor presentations. We should not change weighting after seeing demonstrations before scoring begins.",,dataset_system_prompt,False,0.9258312020460358,0.842586499297147,0.20689655172413793,0.9166666666666666,101,30,0.4503889590005201,66.60909287513275
V34,voiceink-validation,VoiceInk validation sample,926,926,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,before approving reimbursement can you change coding from client entertainment to employee meal question mark all attendees were internal and no customer joined in the expense system,"Before approving reimbursement, can you change coding from Client Entertainment to Employee Meal? All attendees were internal, and no customer joined. Make the change in the expense system.","Before approving reimbursement, can you change coding from ""client entertainment"" to ""employee meal""? All attendees were internal, and no customer joined in the expense system.",,dataset_system_prompt,False,0.9205479452054794,0.7772614034039738,0.2857142857142857,0.9312169312169312,101,32,0.40060799999992014,79.87858455149767
V35,voiceink-validation,VoiceInk validation sample,1083,1083,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,inspection item bullet point north anchor secure bullet point south anchor needs re torque bullet point conduit label missing near junction box four new line photos saved in folder seven,"Inspection items:
- North anchor secure
- South anchor needs retorquing
- Conduit label missing near Junction Box 4

Photos are saved in Folder 7.","- North anchor: secure
- South anchor: needs re-torque
- Conduit label: missing near junction box
- Four new lines
- Photos saved in folder 7",,dataset_system_prompt,False,0.8013937282229965,0.5709537200840197,0.6363636363636364,0.9657534246575342,104,37,0.4468752079992555,82.79716425902429
V36,voiceink-validation,VoiceInk validation sample,1100,1100,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,sample c twelve was thawed for approximately eighteen minutes comma returned to minus eighty and flagged for sensitivity analysis period no visible leakage occurred afterward,"Sample C12 was thawed for approximately 18 minutes, returned to −80°C, and flagged for sensitivity analysis. No visible leakage occurred afterward.","Sample C was thawed for approximately 18 minutes, returned to -80°C, and flagged for sensitivity analysis. No visible leakage occurred afterward.",,dataset_system_prompt,False,0.9863013698630136,0.9229500585536937,0.09523809523809523,0.9863945578231292,100,31,0.4332928339999853,71.54514814800987
V37,voiceink-validation,VoiceInk validation sample,1177,1177,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,for our final storage comparison write this technical question to the vendor colon what is the maximum sustained write rate with encryption enabled and raid six active question mark,"For our final storage comparison, write this technical question to the vendor: What is the maximum sustained write rate with encryption enabled and RAID 6 active?","Write this technical question to the vendor:

What is the maximum sustained write rate with encryption enabled and raid 6 active?",,dataset_system_prompt,False,0.8384879725085911,0.7577964197181258,0.2692307692307692,0.7962962962962963,103,25,0.35376104199986,70.66917221487009
V38,voiceink-validation,VoiceInk validation sample,1209,1209,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,for the production system prompt please turn the model instructions into a numbered priority list colon safety constraints first output schema second and style preferences third,"For the production system prompt, please turn the model instructions into a numbered priority list:
1. Safety constraints
2. Output schema
3. Style preferences","For the production system prompt, please turn the model instructions into a numbered priority list:

1. safety constraints
2. output schema
3. style preferences",,dataset_system_prompt,False,0.9780564263322884,0.9009165068843842,0.23809523809523808,1.0062893081761006,100,32,0.4462185419997695,71.71373887017123
V39,voiceink-validation,VoiceInk validation sample,1412,1412,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,class reminder colon the ecology quiz is next monday not this friday and chapters six through eight are included new line bring a pencil your field notebook and the calculator you used in lab,"Class reminder: The ecology quiz is next Monday, not this Friday, and Chapters 6 through 8 are included.
Bring a pencil, your field notebook, and the calculator you used in lab.","The ecology quiz is next Monday, not this Friday, and chapters six through eight are included.

Bring a pencil, your field notebook, and the calculator you used in lab.",,dataset_system_prompt,False,0.9159420289855071,0.8394737960514366,0.23333333333333334,0.9491525423728814,108,36,0.5142965840004763,69.99852054231545
V40,voiceink-validation,VoiceInk validation sample,1434,1434,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,can you ask the pool manager whether lane four will be open for lap swimming from six to seven tomorrow comma or is the regional team still using all the deep lanes question mark,"Can you ask the pool manager whether Lane 4 will be open for lap swimming from 6:00 to 7:00 tomorrow, or is the regional team still using all the deep lanes?","Can you ask the pool manager whether lane four will be open for lap swimming from six to seven tomorrow, or is the regional team still using all the deep lanes?",,dataset_system_prompt,False,0.9274447949526814,0.8425706328102245,0.12903225806451613,1.019108280254777,108,33,0.3975234579993412,83.01396895187678
V41,voiceink-validation,VoiceInk validation sample,1465,1465,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,dispatch this is unit forty six we have smoke showing from a detached garage at eight twelve birch lane no visible flames yet send one additional engine and advise police the driveway is blocked,"Dispatch, this is Unit 46. We have smoke showing from a detached garage at 812 Birch Lane. No visible flames yet. Send 1 additional engine, and advise police that the driveway is blocked.","Dispatch this is Unit 46. We have smoke showing from a detached garage at 8:22 Birch Lane. No visible flames yet.

Send one additional engine and advise police the driveway is blocked.",,dataset_system_prompt,False,0.954177897574124,0.8630516550463609,0.15151515151515152,0.983957219251337,109,43,0.4789917499992953,89.77190108193568
V42,voiceink-validation,VoiceInk validation sample,1469,1469,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,radio check colon team bravo can hear command clearly but but command is not receiving bravo on channel three should we switch to channel five or return to the staging area question mark,"Radio check: Team Bravo can hear Command clearly, but Command is not receiving Bravo on Channel 3. Should we switch to Channel 5 or return to the staging area?","Radio check: Team Bravo can hear command clearly, but command is not receiving on channel 3. Should we switch to channel 5 or return to the staging area?",,dataset_system_prompt,False,0.9551282051282051,0.8278724670867177,0.1724137931034483,0.9622641509433962,107,34,0.45539308299976256,74.66077388799015
V43,voiceink-validation,VoiceInk validation sample,1479,1479,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the boarding reservation is for two rabbits from october six through october tenth can they share the larger enclosure and do we need to bring their usual pellets question mark,"The boarding reservation is for 2 rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?","The boarding reservation is for two rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?",,dataset_system_prompt,False,0.9874213836477987,0.9648136060662919,0.03571428571428571,1.0126582278481013,106,34,0.42355016700003034,80.27384392460307
V44,voiceink-validation,VoiceInk validation sample,1510,1510,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,can you transcribe the handwritten caption exactly comma including the crossed out surname but mark uncertain letters with square brackets question mark dont modernize the spelling,"Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Don’t modernize the spelling.","Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Don't modernize the spelling.",,dataset_system_prompt,False,0.9939393939393939,0.9665290868597745,0.045454545454545456,1.0,102,30,0.4153004999998302,72.2368501844141
V45,voiceink-validation,VoiceInk validation sample,1544,1544,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,could you categorize the bike lock under transportation comma not recreation and split the ninety dollar hardware store purchase into sixty five home repair and twenty five garden question mark,"Could you categorize the bike lock under Transportation, not Recreation, and split the $90 hardware-store purchase into $65 for Home Repair and $25 for Garden?","Could you categorize the bike lock under transportation, not recreation, and split the $90 hardware store purchase into $65 home repair and $25 garden?",,dataset_system_prompt,False,0.9354838709677421,0.7721997114666039,0.36,0.949685534591195,105,34,0.44049616600023,77.18568883067701
V46,voiceink-validation,VoiceInk validation sample,1545,1545,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,dear loan officer ive attached pay stubs for may and june but the april file is missing from my employers portal period is a bank statement acceptable instead question mark sincerely comma remy,"Dear Loan Officer,

I’ve attached pay stubs for May and June, but the April file is missing from my employer’s portal. Is a bank statement acceptable instead?

Sincerely,
Remy","Dear Loan Officer,

I attached pay stubs for May and June, but the April file is missing from my employers portal. The April file is acceptable instead.

Sincerely,
Remy",,dataset_system_prompt,False,0.9011627906976745,0.7774861237220609,0.25,0.9657142857142857,111,40,0.43272158299987495,92.43819021620551
V47,voiceink-validation,VoiceInk validation sample,1621,1621,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,could you explain why the estimate lists three point five labor hours for the alternator the phone quote said two hours and and did not mention a diagnostic fee question mark,Could you explain why the estimate lists 3.5 labor hours for the alternator? The phone quote said 2 hours and did not mention a diagnostic fee.,"Could you explain why the estimate lists 3.5 labor hours for the alternator, the phone quote said 2 hours, and did not mention a diagnostic fee?",,dataset_system_prompt,False,0.975609756097561,0.9139350077381,0.15384615384615385,1.006993006993007,106,34,0.42353491699941515,80.2767343029877
V48,voiceink-validation,VoiceInk validation sample,1639,1639,new-cleanup-0.8b-4bit,New Cleanup 0.8B 4-bit,the accessible shuttle was booked for eight forty five but arrived at nine thirty passenger missed appointment r six one four can you document the delay and reschedule the ride question mark,The accessible shuttle was booked for 8:45 but arrived at 9:30. The passenger missed Appointment R614. Can you document the delay and reschedule the ride?,"The accessible shuttle was booked for 8:45, but arrived at 9:30, and the passenger missed appointment R-6-1-4. Can you document the delay and reschedule the ride?",,dataset_system_prompt,False,0.9556962025316456,0.8528180287560906,0.24,1.051948051948052,107,45,0.5088550410000607,88.43382962574331
