case_id,dataset_id,dataset_name,source_record_id,source_index,model_id,model_name,input,reference,output,error,context_source,exact_match,edit_similarity,chrf,wer,length_ratio,input_tokens,output_tokens,generation_seconds,tokens_per_second
V11,voiceink-validation,VoiceInk validation sample,1107,1107,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the search index skipped records with emoji in the title reprocessing succeeds after unicode normalization form c is applied period existing records need back filling,The search index skipped records with emoji in the title. Reprocessing succeeds after Unicode Normalization Form C is applied. Existing records need backfilling.,The search index skipped records with emoji in the title. Reprocessing succeeds after Unicode normalization (form C) is applied. Existing records need back-filling.,,dataset_system_prompt,False,0.9784615384615385,0.8840035492542944,0.17391304347826086,1.0186335403726707,100,31,0.6605760000002192,46.92874097755551
V12,voiceink-validation,VoiceInk validation sample,1111,1111,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),paragraph break the tablet layout is usable in portrait period in landscape the sticky footer overlaps the final form field by twenty four pixels period rotation does not recalculate it,"The tablet layout is usable in portrait. In landscape, the sticky footer overlaps the final form field by 24 pixels. Rotation does not recalculate it.",The tablet layout is usable in portrait and landscape. The sticky footer overlaps the final form field by 24 pixels. Rotation does not recalculate it.,,dataset_system_prompt,False,0.9733333333333334,0.9027577914451161,0.16,1.0,105,31,0.6273594579997734,49.41345763533734
V13,voiceink-validation,VoiceInk validation sample,1211,1211,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),can you check whether the variance calculation uses n or n minus one results differ from the published table by point zero three before correcting the published appendix,Can you check whether the variance calculation uses n or n−1? Results differ from the published table by 0.03. Check this before correcting the published appendix.,Can you check whether the variance calculation uses n or n minus one? Results differ from the published table by 0.3 before correcting the published appendix.,,dataset_system_prompt,False,0.9221183800623052,0.8516110385088289,0.23076923076923078,0.9693251533742331,102,31,0.655062541999996,47.32372561763757
V14,voiceink-validation,VoiceInk validation sample,1257,1257,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),during the quarterly structural survey inspection at pier two found minor scaling above the water line comma no exposed reinforcement and no measurable change since march,"During the quarterly structural survey, inspection at Pier 2 found minor scaling above the waterline, no exposed reinforcement, and no measurable change since March.","During the quarterly structural survey inspection at Pier Two, found minor scaling above the water line, no exposed reinforcement, and no measurable change since March.",,dataset_system_prompt,False,0.978978978978979,0.9227448467995751,0.16666666666666666,1.018181818181818,100,29,0.6234821660000307,46.51295831932195
V15,voiceink-validation,VoiceInk validation sample,1368,1368,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),thirty minute discharge test reading colon battery bank voltage was twenty five point six at rest comma then dropped to twenty two point nine under inverter load,"30-minute discharge-test reading: Battery-bank voltage was 25.6 at rest, then dropped to 22.9 under inverter load.","Thirty-minute discharge test reading:
- Battery bank voltage at rest: 25.6 V
- Battery bank voltage under inverter load: 22.9 V",,dataset_system_prompt,False,0.7302904564315353,0.5407612952762484,1.0,1.1140350877192982,103,36,0.7481411660000958,48.11926095775806
V16,voiceink-validation,VoiceInk validation sample,1396,1396,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),dear nina before the accessibility review meeting note that the attached screen reader transcript timestamps correspond to build one eighty four not the latest beta,"Dear Nina,

Before the accessibility-review meeting, note that the attached screen-reader transcript timestamps correspond to Build 184, not the latest beta.","Dear Nina,

Before the accessibility review meeting, note that the attached screen reader transcript timestamps correspond to build 1.84, not the latest beta.",,dataset_system_prompt,False,0.9777777777777777,0.8680909552798406,0.2857142857142857,1.0063694267515924,101,32,0.690527917000054,46.34135595707928
V17,voiceink-validation,VoiceInk validation sample,1605,1605,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),dear garden club saturdays seed swap moves indoors to room four because rain is likely period label packets with variety and harvest year cheers comma monica,"Dear Garden Club,

Saturday’s seed swap moves indoors to Room 4 because rain is likely. Label packets with the variety and harvest year.

Cheers,
Monica","Dear Garden Club,

Saturdays seed swap moves indoors to Room Four because rain is likely.

Please label packets with variety and harvest year.

Cheers,
Monica",,dataset_system_prompt,False,0.9354838709677421,0.8450737303585424,0.20833333333333334,1.0394736842105263,103,35,0.845120124999994,41.41423090593216
V18,voiceink-validation,VoiceInk validation sample,1616,1616,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),event recap colon one hundred eighty four attendees checked in and seventeen walk ins paid at the door period the west room session filled first but but no one was turned away,"Event recap: 184 attendees checked in, and 17 walk-ins paid at the door. The West Room session filled first, but no one was turned away.","Event recap: 184 attendees checked in, and 17 walked in. Paid at the door. The West Room session filled first, but no one was turned away.",,dataset_system_prompt,False,0.9708029197080292,0.9262783097987256,0.12,1.0147058823529411,106,37,0.7423647919999894,49.840725743901565
V19,voiceink-validation,VoiceInk validation sample,1711,1711,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),our pickup window was one to three and and no driver came can you reschedule for tomorrow morning without creating a second charge question mark there are seven boxes,"Our pickup window was 1:00 to 3:00, and no driver came. Can you reschedule for tomorrow morning without creating a second charge? There are 7 boxes.","Our pickup window was one to three, and no driver came. Can you reschedule for tomorrow morning without creating a second charge? There are seven boxes.",,dataset_system_prompt,False,0.9266666666666665,0.8605101330453455,0.11538461538461539,1.027027027027027,104,31,0.6447048750001159,48.08401673710693
V20,voiceink-validation,VoiceInk validation sample,1826,1826,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),lock report colon rear office lever sticks when pulled upward latch works from inside but but key rotation outside stops halfway do not force it,"Lock report: The rear-office lever sticks when pulled upward. The latch works from inside, but key rotation outside stops halfway. Do not force it.","Lock report: Rear office lever sticks when pulled upward. Latch works from inside, but key rotation outside stops halfway. Do not force it.",,dataset_system_prompt,False,0.951048951048951,0.8658507062443855,0.16666666666666666,0.9455782312925171,99,29,0.6079977499998677,47.69754493335923
V21,voiceink-validation,VoiceInk validation sample,57,57,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),please ask the bus station whether the midnight coach has under floor luggage storage and um whether bicycles need a separate reservation question mark for next friday night,Please ask the bus station whether the midnight coach has underfloor luggage storage and whether bicycles need a separate reservation for next Friday night.,Please ask the bus station whether the midnight coach has under-floor luggage storage and whether bicycles need a separate reservation. Question mark for next Friday night.,,dataset_system_prompt,False,0.951219512195122,0.9297610552340997,0.16666666666666666,1.1025641025641026,102,29,0.666688540999985,43.4985727465813
V22,voiceink-validation,VoiceInk validation sample,550,550,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),ask operations why the overnight shipment went to phoenix instead of tucson comma include tracking number nine three six zero zero one and request a corrected delivery estimate,"Ask Operations why the overnight shipment went to Phoenix instead of Tucson, include tracking number 936001, and request a corrected delivery estimate.",Ask operations why the overnight shipment went to Phoenix instead of Tucson. Include tracking number 936-0001 and request a corrected delivery estimate.,,dataset_system_prompt,False,0.9702970297029703,0.8569209910259797,0.18181818181818182,1.0066225165562914,103,32,0.6217294590001075,51.4693320973785
V23,voiceink-validation,VoiceInk validation sample,629,629,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the budget deck accidentally labels fiscal year twenty twenty six as calendar year twenty twenty six period the underlying numbers are fiscal and the footnote uses the same incorrect label,The budget deck accidentally labels fiscal year 2026 as calendar year 2026. The underlying numbers are fiscal-year figures. The footnote uses the same incorrect label.,"The budget deck accidentally labels fiscal year 2026 as calendar year 2026. The underlying numbers are fiscal, and the footnote uses the same incorrect label.",,dataset_system_prompt,False,0.9415384615384617,0.8803745271713368,0.12,0.9461077844311377,104,36,0.6672150420004073,53.95561810487184
V24,voiceink-validation,VoiceInk validation sample,652,652,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the monday notes should say decision deferred pending tax advice comma not decision denied and the follow up owner is casey from treasury before circulating the revised record,"The Monday notes should say, “Decision deferred pending tax advice,” not “Decision denied,” and the follow-up owner is Casey from Treasury. Circulate the revised record afterward.","The Monday notes should say “decision deferred pending tax advice,” not “decision denied,” and the follow-up owner is Casey from Treasury before circulating the revised record.",,dataset_system_prompt,False,0.9183098591549296,0.8078436397523352,0.3076923076923077,0.9832402234636871,103,32,0.7206499159997293,44.40436235340104
V25,voiceink-validation,VoiceInk validation sample,658,658,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the service report lists priority one downtime as forty eight minutes the incident timeline supports only thirty eight because monitoring recovered earlier and customer success disputes the longer figure,The service report lists Priority 1 downtime as 48 minutes. The incident timeline supports only 38 minutes because monitoring recovered earlier. Customer Success disputes the longer figure.,"The service report lists priority one downtime as 48 minutes. The incident timeline supports only 38 because monitoring recovered earlier, and customer success disputes the longer figure.",,dataset_system_prompt,False,0.9361702127659575,0.825178938738624,0.25925925925925924,0.9894179894179894,103,34,0.8350139169997419,40.71788422660566
V26,voiceink-validation,VoiceInk validation sample,669,669,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the investigation scope covers expense approvals from january through april it does not include vendor selection or contract negotiation unless new evidence expands the review,The investigation scope covers expense approvals from January through April. It does not include vendor selection or contract negotiation. New evidence could expand the review.,The investigation scope covers expense approvals from January through April. It does not include vendor selection or contract negotiation unless new evidence expands the review.,,dataset_system_prompt,False,0.9518413597733713,0.8836023501462565,0.2,1.0056818181818181,100,27,0.7543280410000079,35.793445997587824
V27,voiceink-validation,VoiceInk validation sample,704,704,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),following the latest litigation update the controller approved a two hundred fifty thousand reserve comma subject to receiving counsels final estimate before close by noon tomorrow,"Following the latest litigation update, the Controller approved a $250,000 reserve, subject to receiving counsel’s final estimate before close. Counsel’s estimate is due by noon tomorrow.","Following the latest litigation update, the controller approved a $250,000 reserve, subject to receiving counsel. Final estimate before close by noon tomorrow.",,dataset_system_prompt,False,0.9017341040462428,0.7912526923041164,0.3076923076923077,0.8502673796791443,102,33,0.6871394999998302,48.02518265942819
V28,voiceink-validation,VoiceInk validation sample,811,811,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),would you send the customer the maintenance window in both eastern and greenwich mean time comma make clear that service may be intermittent before the maintenance notice is translated,"Would you send the customer the maintenance window in both Eastern Time and Greenwich Mean Time, and make clear that service may be intermittent? The maintenance notice will be translated afterward.",Would you send the customer the maintenance window in both Eastern and Greenwich Mean Time? Make clear that service may be intermittent before the maintenance notice is translated.,,dataset_system_prompt,False,0.8941798941798942,0.7735029588958372,0.3548387096774194,0.9090909090909091,104,30,0.7138920839997809,42.02315822290195
V29,voiceink-validation,VoiceInk validation sample,813,813,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),who owns the response to the accessibility questionnaire question mark product answered the first section but legal and security sections remain blank before friday afternoons submission deadline,"Who owns the response to the accessibility questionnaire? Product answered the first section, but the Legal and Security sections remain blank. Friday afternoon’s submission deadline is approaching.","Who owns the response to the accessibility questionnaire?

Product answered the first section, but legal and security sections remain blank before Friday afternoons submission deadline.",,dataset_system_prompt,False,0.9086161879895562,0.800225730297492,0.3333333333333333,0.9343434343434344,103,31,0.6744744590000664,45.96171076063971
V30,voiceink-validation,VoiceInk validation sample,817,817,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),please route the exception request to ethics and compliance comma not employee relations and attach the original disclosure from february because the reporting path was incorrect,"Please route the exception request to Ethics and Compliance, not Employee Relations, and attach the original disclosure from February. The reporting path was incorrect.","Please route the exception request to ethics and compliance, and attach the original disclosure from February because the reporting path was incorrect.",,dataset_system_prompt,False,0.877742946708464,0.7555488210815176,0.3333333333333333,0.8988095238095238,101,24,0.6176424159998533,38.85743494664023
V31,voiceink-validation,VoiceInk validation sample,840,840,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),can we use the clients logo in the investor presentation question mark the marketing consent covers our website but does not mention fundraising materials before marketing finalizes the presentation,Can we use the client’s logo in the investor presentation? The marketing consent covers our website but does not mention fundraising materials. Marketing has not finalized the presentation.,"Can we use the clients logo in the investor presentation? The marketing consent covers our website, but does not mention fundraising materials before marketing finalizes the presentation.",,dataset_system_prompt,False,0.9414893617021276,0.8356766595341927,0.25,0.9894179894179894,104,31,0.744246917000055,41.652843017417176
V32,voiceink-validation,VoiceInk validation sample,856,856,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),could you request wheelchair access for the site tour comma including the production floor and emergency assembly area not only the lobby because the full group will participate,"Could you request wheelchair access for the site tour, including the production floor and emergency-assembly area, not only the lobby? The full group will participate.","Could you request wheelchair access for the site tour, including the production floor and emergency assembly area? Not only the lobby because the full group will participate.",,dataset_system_prompt,False,0.9501466275659824,0.8746480834149735,0.28,1.0419161676646707,102,30,0.6544635419995757,45.83906982555715
V33,voiceink-validation,VoiceInk validation sample,902,902,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),for all three finalists this week ask procurement for the evaluation rubric before vendor presentations we should not change weighting after seeing demonstrations before scoring begins,"For all 3 finalists this week, ask Procurement for the evaluation rubric before vendor presentations. We should not change weighting after seeing demonstrations. Finalize the rubric before scoring begins.","For all three finalists this week, ask procurement for the evaluation rubric before vendor presentations. We should not change weighting after seeing demonstrations before scoring begins.",,dataset_system_prompt,False,0.9258312020460358,0.842586499297147,0.20689655172413793,0.9166666666666666,101,30,0.8658806250000453,34.646808271057495
V34,voiceink-validation,VoiceInk validation sample,926,926,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),before approving reimbursement can you change coding from client entertainment to employee meal question mark all attendees were internal and no customer joined in the expense system,"Before approving reimbursement, can you change coding from Client Entertainment to Employee Meal? All attendees were internal, and no customer joined. Make the change in the expense system.","Before approving reimbursement, can you change coding from “client entertainment” to “employee meal”? All attendees were internal, and no customer joined in the expense system.",,dataset_system_prompt,False,0.9205479452054794,0.7806943429394083,0.2857142857142857,0.9312169312169312,101,32,0.7550066670000888,42.38373169226099
V35,voiceink-validation,VoiceInk validation sample,1083,1083,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),inspection item bullet point north anchor secure bullet point south anchor needs re torque bullet point conduit label missing near junction box four new line photos saved in folder seven,"Inspection items:
- North anchor secure
- South anchor needs retorquing
- Conduit label missing near Junction Box 4

Photos are saved in Folder 7.","- Inspection item: North anchor secure
- Inspection item: South anchor needs re-torque
- Inspection item: Conduit label missing near junction box
- Photos saved in folder seven",,dataset_system_prompt,False,0.7950310559006211,0.6182020763592904,0.5909090909090909,1.2054794520547945,104,37,0.7825559590000921,47.28096383966791
V36,voiceink-validation,VoiceInk validation sample,1100,1100,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),sample c twelve was thawed for approximately eighteen minutes comma returned to minus eighty and flagged for sensitivity analysis period no visible leakage occurred afterward,"Sample C12 was thawed for approximately 18 minutes, returned to −80°C, and flagged for sensitivity analysis. No visible leakage occurred afterward.","Sample C-12 was thawed for approximately 18 minutes, returned to -80°C, and flagged for sensitivity analysis. No visible leakage occurred afterward.",,dataset_system_prompt,False,0.9898305084745763,0.9315904583265516,0.09523809523809523,1.0068027210884354,100,34,0.7330769999998665,46.37984822877568
V37,voiceink-validation,VoiceInk validation sample,1177,1177,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),for our final storage comparison write this technical question to the vendor colon what is the maximum sustained write rate with encryption enabled and raid six active question mark,"For our final storage comparison, write this technical question to the vendor: What is the maximum sustained write rate with encryption enabled and RAID 6 active?","For our final storage comparison, write this technical question to the vendor:

What is the maximum sustained write rate with encryption enabled and raid 6 active?",,dataset_system_prompt,False,0.9661538461538461,0.9503889299050193,0.038461538461538464,1.0061728395061729,103,31,0.7360217499999635,42.11832055234989
V38,voiceink-validation,VoiceInk validation sample,1209,1209,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),for the production system prompt please turn the model instructions into a numbered priority list colon safety constraints first output schema second and style preferences third,"For the production system prompt, please turn the model instructions into a numbered priority list:
1. Safety constraints
2. Output schema
3. Style preferences","For the production system prompt, please turn the model instructions into a numbered priority list:

1. Safety constraints
2. Output schema
3. Style preferences",,dataset_system_prompt,False,0.9968652037617555,1.0,0.09523809523809523,1.0062893081761006,100,32,0.7912377080001534,40.44296635063024
V39,voiceink-validation,VoiceInk validation sample,1412,1412,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),class reminder colon the ecology quiz is next monday not this friday and chapters six through eight are included new line bring a pencil your field notebook and the calculator you used in lab,"Class reminder: The ecology quiz is next Monday, not this Friday, and Chapters 6 through 8 are included.
Bring a pencil, your field notebook, and the calculator you used in lab.","The ecology quiz is next Monday, not this Friday, and chapters six through eight are included.

Bring a pencil, your field notebook, and the calculator you used in lab.",,dataset_system_prompt,False,0.9159420289855071,0.8394737960514366,0.23333333333333334,0.9491525423728814,108,36,0.6910283750003146,52.096268839877396
V40,voiceink-validation,VoiceInk validation sample,1434,1434,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),can you ask the pool manager whether lane four will be open for lap swimming from six to seven tomorrow comma or is the regional team still using all the deep lanes question mark,"Can you ask the pool manager whether Lane 4 will be open for lap swimming from 6:00 to 7:00 tomorrow, or is the regional team still using all the deep lanes?",Can you ask the pool manager whether lane four will be open for lap swimming from six to seven tomorrow? Or is the regional team still using all the deep lanes?,,dataset_system_prompt,False,0.9148264984227129,0.7971313176336904,0.1935483870967742,1.019108280254777,108,33,0.6476532080000652,50.953194691805926
V41,voiceink-validation,VoiceInk validation sample,1465,1465,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),dispatch this is unit forty six we have smoke showing from a detached garage at eight twelve birch lane no visible flames yet send one additional engine and advise police the driveway is blocked,"Dispatch, this is Unit 46. We have smoke showing from a detached garage at 812 Birch Lane. No visible flames yet. Send 1 additional engine, and advise police that the driveway is blocked.","Dispatch this is Unit 46. We have smoke showing from a detached garage at 8:12 Birch Lane. No visible flames yet.

Send one additional engine and advise police. The driveway is blocked.",,dataset_system_prompt,False,0.9516129032258065,0.8470664556923841,0.21212121212121213,0.9893048128342246,109,44,0.800058750000062,54.99596123409261
V42,voiceink-validation,VoiceInk validation sample,1469,1469,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),radio check colon team bravo can hear command clearly but but command is not receiving bravo on channel three should we switch to channel five or return to the staging area question mark,"Radio check: Team Bravo can hear Command clearly, but Command is not receiving Bravo on Channel 3. Should we switch to Channel 5 or return to the staging area?","Radio check: Team Bravo can hear command clearly, but command is not receiving Bravo on channel 3. Should we switch to channel 5 or return to the staging area?",,dataset_system_prompt,False,0.9748427672955975,0.8713419131067006,0.13793103448275862,1.0,107,35,0.6801882089998799,51.456346253726636
V43,voiceink-validation,VoiceInk validation sample,1479,1479,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),the boarding reservation is for two rabbits from october six through october tenth can they share the larger enclosure and do we need to bring their usual pellets question mark,"The boarding reservation is for 2 rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?","The boarding reservation is for two rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?",,dataset_system_prompt,False,0.9874213836477987,0.9648136060662919,0.03571428571428571,1.0126582278481013,106,34,0.6720352499996807,50.59258424318688
V44,voiceink-validation,VoiceInk validation sample,1510,1510,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),can you transcribe the handwritten caption exactly comma including the crossed out surname but mark uncertain letters with square brackets question mark dont modernize the spelling,"Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Don’t modernize the spelling.","Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Question mark. Don't modernize the spelling.",,dataset_system_prompt,False,0.9507246376811593,0.9374666382665054,0.13636363636363635,1.0909090909090908,102,33,0.6973965409997618,47.31884668182097
V45,voiceink-validation,VoiceInk validation sample,1544,1544,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),could you categorize the bike lock under transportation comma not recreation and split the ninety dollar hardware store purchase into sixty five home repair and twenty five garden question mark,"Could you categorize the bike lock under Transportation, not Recreation, and split the $90 hardware-store purchase into $65 for Home Repair and $25 for Garden?","Could you categorize the bike lock under transportation? Not recreation, and split the $90 hardware store purchase into $65 home repair and $25 garden.",,dataset_system_prompt,False,0.9161290322580645,0.7359708660335055,0.4,0.949685534591195,105,34,0.6703214169997409,50.7219359813669
V46,voiceink-validation,VoiceInk validation sample,1545,1545,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),dear loan officer ive attached pay stubs for may and june but the april file is missing from my employers portal period is a bank statement acceptable instead question mark sincerely comma remy,"Dear Loan Officer,

I’ve attached pay stubs for May and June, but the April file is missing from my employer’s portal. Is a bank statement acceptable instead?

Sincerely,
Remy","Dear Loan Officer,

I have attached pay stubs for May and June, but the April file is missing from my employers portal.

Please accept my sincere apologies,
Remy",,dataset_system_prompt,False,0.8392857142857143,0.6994735872047905,0.35714285714285715,0.92,111,37,0.7019592920000832,52.70960926320441
V47,voiceink-validation,VoiceInk validation sample,1621,1621,new-cleanup-0.8b,New Cleanup 0.8B (Aug 31 checkpoint),could you explain why the estimate lists three point five labor hours for the alternator the phone quote said two hours and and did not mention a diagnostic fee question mark,Could you explain why the estimate lists 3.5 labor hours for the alternator? The phone quote said 2 hours and did not mention a diagnostic fee.,"Could you explain why the estimate lists three 1.5 labor hours for the alternator? The phone quote said two hours, and did not mention a diagnostic fee. Question mark",,dataset_system_prompt,False,0.912621359223301,0.8765798544373635,0.23076923076923078,1.1608391608391608,106,36,0.7139994169997408,50.420209236687754
